index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
46708,185,7,11/01/2015,0,0,0,0,0,0
354270,876,7,10/02/2013,0,0,0,0,0,0
259253,278,6,20/06/2015,537,1,0,0,0,5257
251697,371,2,15/07/2014,582,1,1,0,0,7593
129385,945,4,04/07/2013,534,1,1,0,1,5423
279702,380,7,22/06/2014,0,0,0,0,0,0
625324,633,5,01/11/2013,0,0,0,a,0,0
390715,165,3,18/09/2013,342,1,0,0,0,3048
3777,220,1,25/08/2014,620,1,0,0,0,5042
481283,993,7,20/10/2013,0,0,0,0,0,0
407347,845,2,07/01/2014,347,1,1,0,1,5060
109212,24,6,08/03/2014,588,1,0,0,0,5999
307566,981,6,27/09/2014,559,1,0,0,0,5550
103843,783,6,04/10/2014,673,1,0,0,0,6488
443172,554,3,29/07/2015,764,1,1,0,1,6414
249620,161,2,10/12/2013,855,1,0,0,0,7056
551000,960,7,16/03/2014,0,0,0,0,0,0
192340,558,1,21/04/2014,0,0,0,b,0,0
622740,230,6,23/08/2014,953,1,0,0,0,8236
545881,640,7,09/11/2014,0,0,0,0,0,0
381027,194,6,21/03/2015,426,1,0,0,0,4646
237681,921,2,08/01/2013,1459,1,1,0,0,12868
533339,854,5,18/07/2014,642,1,1,0,0,6086
267494,175,4,26/03/2015,516,1,0,0,0,4967
64330,306,2,22/01/2013,510,1,1,0,0,5372
289549,810,2,09/12/2014,415,1,0,0,0,4670
569820,81,4,09/01/2014,545,1,1,0,0,6258
466768,994,1,23/03/2015,512,1,0,0,0,4649
72641,1076,7,30/06/2013,0,0,0,0,0,0
160121,99,1,02/03/2015,599,1,1,0,0,7208
175862,560,2,06/05/2014,1665,1,1,0,0,14217
337958,224,1,05/01/2015,698,1,1,0,1,7779
217870,490,4,06/03/2014,1075,1,1,0,1,8983
55122,1048,3,06/11/2013,499,1,1,0,0,5828
460860,494,5,24/01/2014,1129,1,1,0,0,8550
100808,56,1,01/04/2013,0,0,0,b,1,0
352976,54,3,14/08/2013,768,1,1,0,1,8260
523404,113,4,13/02/2014,645,1,0,0,0,5633
239472,720,7,30/11/2014,0,0,0,0,0,0
207916,19,4,13/11/2014,663,1,1,0,0,6675
332169,171,4,29/01/2015,887,1,1,0,0,8552
231003,134,1,06/05/2013,566,1,0,0,0,5107
23662,258,7,07/07/2013,0,0,0,0,0,0
57300,1037,2,15/07/2014,928,1,1,0,1,8509
706030,306,1,11/05/2015,520,1,0,0,0,4927
272388,113,5,11/04/2014,689,1,0,0,0,6154
208579,367,1,09/09/2013,752,1,1,0,0,9309
542601,122,4,30/01/2014,520,1,0,0,0,4553
83714,984,5,18/04/2014,0,0,1,b,1,0
653827,707,3,20/11/2013,920,1,1,0,0,8790
432567,77,4,18/04/2013,528,1,0,0,0,4830
471498,968,2,05/02/2013,1027,1,1,0,1,9340
580009,326,7,22/06/2014,0,0,0,0,0,0
424310,430,1,05/08/2013,712,1,0,0,1,6675
512612,525,1,04/02/2013,1050,1,1,0,1,12081
643117,296,3,24/06/2015,691,1,0,0,0,5293
483556,856,1,28/07/2014,1056,1,1,0,1,9968
203647,104,2,07/01/2014,1298,1,1,0,0,9949
132977,60,2,19/05/2015,914,1,1,0,0,10581
585417,514,7,31/03/2013,0,0,0,0,0,0
122286,948,3,26/02/2014,1670,1,0,0,0,6478
574031,826,5,17/10/2014,682,1,0,0,1,6142
311981,273,3,20/08/2014,910,1,1,0,0,7270
532524,211,3,11/06/2014,1282,1,0,0,0,10129
583531,351,4,22/05/2014,495,1,1,0,0,6338
371807,631,4,02/07/2015,742,1,1,0,0,7149
344951,682,7,17/02/2013,1198,1,0,0,0,6648
579918,268,5,15/02/2013,469,1,0,0,0,3744
54188,533,1,11/03/2013,892,1,0,0,0,8259
94075,651,1,03/06/2013,1143,1,1,0,0,10794
685964,34,5,26/06/2015,828,1,0,0,0,7493
711922,723,3,25/03/2015,506,1,0,0,0,5446
249761,845,1,05/08/2013,340,1,0,0,1,4340
442173,993,4,19/09/2013,751,1,0,0,0,6150
326167,700,2,13/08/2013,689,1,1,0,1,7169
227059,595,3,11/09/2013,1782,1,1,0,0,15651
253064,55,3,28/08/2013,505,1,1,0,0,6197
691919,713,2,04/06/2013,1536,1,1,0,0,13284
658658,455,6,10/08/2013,465,1,0,0,0,5485
331484,445,2,14/05/2013,1327,1,1,0,0,10583
687052,741,5,12/04/2013,836,1,1,0,0,7527
383981,777,2,30/06/2015,399,1,1,0,0,4923
493747,36,7,15/06/2014,0,0,0,0,0,0
628355,1107,1,13/07/2015,883,1,1,0,0,9388
519043,749,6,20/09/2014,290,1,0,0,0,2695
252350,979,6,05/04/2014,543,1,0,0,0,5181
581174,53,3,12/02/2014,533,1,0,0,0,4965
566822,760,7,12/05/2013,0,0,0,0,0,0
515490,278,7,18/08/2013,0,0,0,0,0,0
119735,962,4,05/09/2013,684,1,0,0,0,5649
668280,116,3,19/02/2014,752,1,1,0,0,7933
11671,365,7,08/02/2015,0,0,0,0,0,0
160919,72,1,07/04/2014,507,1,0,0,0,4262
316255,710,2,28/07/2015,447,1,1,0,0,5229
302429,464,5,29/03/2013,0,0,1,b,1,0
264816,78,7,15/02/2015,0,0,0,0,0,0
25433,369,4,02/10/2014,724,1,1,0,0,9355
65463,145,6,02/02/2013,1157,1,0,0,0,7417
403005,916,4,17/07/2014,702,1,1,0,1,6145
78632,235,1,28/04/2014,684,1,1,0,0,7329
552358,942,7,01/02/2015,0,0,0,0,0,0
194474,241,6,15/11/2014,742,1,0,0,0,6253
132989,1025,5,20/03/2015,888,1,1,0,0,7542
580797,895,3,28/01/2015,865,1,1,0,0,8368
429082,454,5,29/03/2013,0,0,1,b,1,0
187432,355,7,25/05/2014,0,0,0,0,0,0
635846,665,7,30/06/2013,0,0,0,0,0,0
236489,754,3,10/12/2014,837,1,0,0,0,7592
594879,785,7,01/12/2013,0,0,0,0,0,0
360469,837,4,05/02/2015,564,1,1,0,0,4535
318603,1081,1,28/01/2013,0,0,0,0,0,0
30546,1057,1,23/09/2013,665,1,1,0,0,7855
564796,371,1,30/12/2013,584,1,0,0,1,6543
695761,442,4,03/01/2013,377,1,0,0,1,3403
118110,840,7,24/05/2015,0,0,0,0,0,0
189391,180,5,21/06/2013,873,1,1,0,1,7709
194649,649,2,03/12/2013,553,1,1,0,0,6478
216162,326,2,10/02/2015,324,1,0,0,0,3498
81430,522,4,08/08/2013,567,1,0,0,1,6096
670835,840,4,04/09/2014,1144,1,1,0,1,10540
246037,942,4,09/01/2014,489,1,1,0,1,6030
668006,678,5,12/04/2013,856,1,1,0,0,8112
353107,700,5,30/08/2013,702,1,1,0,0,6763
84196,932,6,02/03/2013,486,1,0,0,0,4248
362594,120,3,07/01/2015,623,1,1,0,1,6499
487755,461,5,31/10/2014,529,1,0,0,0,4649
244674,541,6,18/07/2015,626,1,0,0,0,6096
125976,68,6,20/12/2014,1672,1,0,0,0,13003
657773,609,3,20/03/2013,517,1,1,0,0,5378
208124,111,5,01/05/2015,0,0,1,a,0,0
287176,388,4,22/01/2015,989,1,0,0,0,8187
268024,967,2,26/05/2015,877,1,0,0,1,7110
179896,705,4,06/11/2014,1144,1,1,0,0,10745
105944,788,6,08/02/2014,1402,1,0,0,0,15771
508901,1111,3,07/08/2013,405,1,0,0,1,4556
210282,449,2,08/04/2014,1455,1,0,0,0,9508
242460,184,2,22/10/2013,584,1,1,0,1,7140
188488,258,7,22/12/2013,0,0,0,0,0,0
513061,1075,2,19/11/2013,1088,1,1,0,0,11174
106581,491,7,19/05/2013,0,0,0,0,0,0
318741,231,5,05/04/2013,337,1,0,0,1,3625
291439,710,3,19/06/2013,277,1,1,0,0,2449
664134,440,5,07/02/2014,654,1,1,0,0,6132
601366,1108,6,23/03/2013,244,1,0,0,0,2331
444495,247,2,28/01/2014,502,1,0,0,0,4947
508657,371,5,21/02/2014,571,1,1,0,0,7186
610258,586,7,20/10/2013,0,0,0,0,0,0
593244,1073,7,28/12/2014,0,0,0,0,0,0
395025,748,2,25/06/2013,370,1,0,0,0,3877
267040,433,5,31/10/2014,751,1,0,0,0,7717
377318,983,1,02/03/2015,1465,1,1,0,0,13246
544773,861,5,30/01/2015,606,1,1,0,0,4822
138845,585,6,18/07/2015,586,1,0,0,0,5539
20450,45,2,03/09/2013,323,1,0,0,0,3795
253950,1036,1,02/09/2013,469,1,0,0,1,4214
64762,335,4,21/02/2013,2844,1,1,0,0,16417
83658,237,4,30/04/2015,766,1,1,0,0,7458
519995,934,5,05/07/2013,850,1,1,0,0,7788
388550,845,1,11/11/2013,299,1,0,0,0,3774
369519,375,4,01/08/2013,925,1,1,0,1,8897
643054,781,5,04/10/2013,757,1,0,0,0,6357
646912,177,5,02/08/2013,465,1,1,0,1,4068
475819,62,1,11/08/2014,729,1,0,0,1,7355
697238,895,2,01/07/2014,891,1,1,0,0,8616
315169,397,3,04/06/2014,831,1,1,0,0,7032
78778,761,4,16/05/2013,1097,1,1,0,0,8130
503657,57,7,07/07/2013,0,0,0,0,0,0
551634,246,6,25/05/2013,741,1,0,0,0,6713
623281,509,6,23/03/2013,344,1,0,0,0,3822
557096,252,1,11/03/2013,681,1,0,0,0,6926
278563,675,1,10/06/2013,529,1,0,0,0,5200
393955,52,5,20/03/2015,440,1,1,0,0,5130
9641,212,3,27/11/2013,526,1,0,0,0,5984
493134,1113,5,06/06/2014,794,1,1,0,0,8436
367722,942,4,05/03/2015,507,1,1,0,0,5937
555699,680,6,05/01/2013,974,1,0,0,0,7003
370895,543,1,16/09/2013,158,1,0,0,0,1839
564834,818,3,16/01/2013,457,1,0,0,0,3990
640426,795,5,01/05/2015,0,0,1,a,0,0
631274,320,6,12/01/2013,1812,1,0,0,0,12051
95929,803,2,20/01/2015,324,1,0,0,0,3440
605851,117,1,31/03/2014,668,1,1,0,0,7121
217076,447,3,23/01/2013,580,1,1,0,0,5148
243171,1006,3,01/01/2014,0,0,0,a,1,0
73614,964,3,09/10/2013,1463,1,1,0,0,12559
591492,76,7,08/12/2013,0,0,0,0,0,0
380101,363,1,19/01/2015,891,1,0,0,0,6192
679362,1094,6,05/04/2014,479,1,0,0,0,4420
612133,424,1,08/09/2014,802,1,0,0,0,6139
613098,872,7,10/11/2013,0,0,0,0,0,0
191592,483,1,05/05/2014,968,1,1,0,0,10095
348105,558,6,06/04/2013,443,1,0,0,0,3683
78092,181,5,15/03/2013,614,1,0,0,0,5813
517630,657,3,17/07/2013,855,1,1,0,0,8359
1733,577,7,10/11/2013,0,0,0,0,0,0
639913,6,2,13/08/2013,744,1,1,0,1,7012
328133,433,3,05/02/2014,658,1,1,0,0,7259
591594,43,6,30/05/2015,426,1,0,0,0,4980
297280,282,3,08/01/2014,690,1,1,0,0,6532
376658,510,5,09/08/2013,887,1,0,0,1,7451
626150,169,2,03/09/2013,721,1,0,0,1,6709
653070,218,5,27/06/2014,641,1,0,0,0,4494
584538,872,6,06/06/2015,642,1,0,0,0,7106
165594,399,7,14/06/2015,0,0,0,0,0,0
605834,867,2,30/07/2013,597,1,1,0,1,7900
666143,1080,3,30/04/2014,1020,1,1,0,0,13162
504722,648,2,01/01/2013,0,0,0,a,1,0
495748,153,1,14/10/2013,577,1,0,0,0,5108
565190,317,4,05/12/2013,657,1,1,0,0,7087
481555,582,7,24/05/2015,0,0,0,0,0,0
336338,236,2,14/04/2015,1058,1,1,0,0,10383
86705,484,7,31/08/2014,0,0,0,0,0,0
188691,584,3,25/03/2015,358,1,0,0,0,3583
165481,906,1,18/03/2013,1805,1,1,0,0,17208
617730,1043,5,06/06/2014,1315,1,1,0,1,9867
309369,327,1,14/10/2013,868,1,0,0,0,6538
628948,311,6,22/02/2014,541,1,0,0,0,5118
287464,926,2,10/02/2015,461,1,0,0,0,4769
419672,50,1,24/02/2014,249,1,0,0,0,2498
470932,154,1,10/03/2014,646,1,0,0,0,6225
147974,1033,1,16/12/2013,2164,1,1,0,0,20660
376187,299,4,13/11/2014,528,1,1,0,0,5234
43883,256,2,15/07/2014,1388,1,1,0,1,11929
402172,956,6,09/02/2013,305,1,0,0,0,2240
380171,342,2,09/07/2013,845,1,0,0,0,8273
201146,512,7,25/08/2013,1080,1,0,0,0,5221
199007,179,6,06/12/2014,1172,1,0,0,0,9372
204301,423,2,29/04/2014,1729,1,1,0,0,10900
620438,908,5,13/06/2014,362,1,0,0,0,3698
116951,438,6,19/10/2013,416,1,0,0,0,3536
521270,613,4,28/03/2013,1574,1,1,0,1,11906
114460,159,1,31/03/2014,890,1,1,0,0,10581
79598,774,6,04/07/2015,545,1,0,0,0,4892
328439,610,3,04/09/2013,442,1,0,0,0,4314
25960,260,6,25/05/2013,805,1,0,0,0,6951
281462,85,3,08/07/2015,886,1,0,0,0,5978
16499,33,4,01/01/2015,0,0,0,a,1,0
218713,234,5,03/07/2015,1066,1,1,0,1,10166
55895,862,1,04/02/2013,1439,1,1,0,0,11905
350560,469,1,15/12/2014,2336,1,1,0,0,23260
138384,854,5,17/07/2015,526,1,1,0,1,4977
214920,1115,7,05/10/2014,0,0,0,0,0,0
346043,570,6,18/04/2015,458,1,0,0,0,3864
170387,740,6,22/11/2014,580,1,0,0,0,6355
208410,968,2,17/02/2015,877,1,1,0,1,8070
408541,77,2,27/01/2015,695,1,1,0,0,7709
108588,907,7,26/05/2013,0,0,0,0,0,0
287396,829,5,01/11/2013,901,1,0,0,0,6511
186513,184,4,27/11/2014,562,1,1,0,0,6395
318685,844,3,01/01/2014,0,0,0,a,1,0
436738,645,7,21/06/2015,0,0,0,0,0,0
590824,1011,5,12/07/2013,827,1,0,0,0,6754
400495,1052,2,07/01/2014,962,1,1,0,1,8600
50851,701,3,27/03/2013,772,1,1,0,1,7991
238043,257,6,09/03/2013,362,1,0,0,0,3619
671127,769,4,07/05/2015,3292,1,1,0,0,11691
113570,114,1,21/01/2013,668,1,1,0,0,7121
526357,1107,2,16/06/2015,786,1,1,0,0,8007
82620,1086,1,18/02/2013,1406,1,1,0,0,15923
43053,717,1,06/10/2014,779,1,1,0,1,9044
58267,1088,7,22/02/2015,0,0,0,0,0,0
304621,489,5,04/01/2013,587,1,0,0,1,5764
251413,562,2,06/08/2013,3107,1,0,0,1,15979
188908,1043,1,25/11/2013,1135,1,0,0,0,8173
604661,66,1,20/07/2015,525,1,0,0,0,5294
104727,112,7,18/01/2015,0,0,0,0,0,0
598253,293,2,05/08/2014,979,1,1,0,1,8985
213862,973,2,29/07/2014,954,1,1,0,1,9511
206868,457,7,04/08/2013,0,0,0,0,0,0
398169,853,2,14/04/2015,1163,1,1,0,0,10625
339155,785,7,21/12/2014,0,0,0,0,0,0
291638,819,3,09/01/2013,552,1,1,0,0,6531
649905,862,7,10/11/2013,0,0,0,0,0,0
619936,1059,2,01/01/2013,0,0,0,a,1,0
438654,530,5,26/04/2013,647,1,1,0,0,6203
403661,446,3,11/06/2014,628,1,0,0,0,4624
652040,58,5,11/04/2014,484,1,0,0,0,4626
156133,341,2,26/08/2014,560,1,0,0,0,4833
102015,839,3,26/02/2014,652,1,0,0,0,5011
467894,493,7,01/09/2013,0,0,0,0,0,0
289743,154,3,12/03/2014,579,1,0,0,0,5540
251652,274,6,13/04/2013,721,1,0,0,0,5049
707388,167,7,18/08/2013,0,0,0,0,0,0
507396,1028,3,27/03/2013,659,1,1,0,1,5670
21381,376,4,04/09/2014,967,1,1,0,0,8671
418417,318,5,12/07/2013,737,1,0,0,0,7377
388808,431,5,02/01/2015,1123,1,0,0,1,9684
236218,901,4,22/08/2013,579,1,0,0,0,5301
501862,943,1,05/05/2014,633,1,1,0,0,7358
360659,776,2,12/11/2013,426,1,0,0,0,3649
15044,1001,7,12/07/2015,0,0,0,0,0,0
444733,700,4,17/01/2013,396,1,0,0,0,3090
50264,924,3,06/02/2013,508,1,1,0,0,6043
594759,487,5,30/01/2015,841,1,1,0,0,8928
36801,492,1,29/07/2013,1401,1,1,0,0,11744
330975,83,6,26/10/2013,237,1,0,0,0,2353
685445,850,2,08/01/2013,684,1,1,0,0,6530
367767,1064,6,09/03/2013,812,1,0,0,0,7104
349129,767,6,31/08/2013,354,1,0,0,0,3213
194965,635,2,08/04/2014,528,1,0,0,0,5024
200548,1028,3,07/01/2015,600,1,1,0,0,5508
694155,524,2,23/07/2013,835,1,0,0,1,8082
117456,247,7,15/02/2015,0,0,0,0,0,0
413062,880,3,13/05/2015,932,1,0,0,0,7147
704134,358,2,11/06/2013,891,1,0,0,0,6657
560237,529,3,04/03/2015,762,1,1,0,0,7762
685485,693,3,19/02/2014,566,1,1,0,0,7157
558416,275,2,07/04/2015,727,1,0,0,1,6536
372754,100,3,25/03/2015,515,1,0,0,0,4742
208146,653,6,06/07/2013,382,1,0,0,0,3907
498669,1070,5,17/01/2014,788,1,0,0,0,6214
502184,670,1,04/02/2013,731,1,1,0,0,9422
519882,670,2,29/10/2013,662,1,0,0,1,6225
325575,589,6,08/03/2014,324,1,0,0,0,3324
6552,206,1,11/02/2013,593,1,0,0,0,5207
182502,242,7,23/11/2014,0,0,0,0,0,0
81900,1055,4,28/08/2014,815,1,0,0,0,6285
555431,1063,3,27/03/2013,634,1,1,0,0,6293
12612,1018,7,09/03/2014,0,0,0,0,0,0
395893,106,4,25/09/2014,750,1,0,0,0,7505
442758,550,3,07/08/2013,346,1,0,0,1,3594
658457,441,6,16/03/2013,728,1,0,0,0,6138
577159,588,6,31/08/2013,551,1,0,0,0,5637
359642,330,3,23/04/2014,340,1,0,0,1,2965
704302,35,2,29/04/2014,825,1,1,0,0,9916
358688,431,5,30/01/2015,1153,1,1,0,0,11257
666156,261,7,21/06/2015,0,0,0,0,0,0
587106,849,6,21/06/2014,900,1,0,0,0,8194
463187,240,4,03/10/2013,0,0,0,a,1,0
110342,483,6,03/01/2015,210,1,0,0,0,1659
58735,551,1,27/05/2013,1160,1,1,0,0,9381
644516,936,5,15/05/2015,945,1,0,0,0,7319
329508,924,2,09/07/2013,447,1,0,0,0,4689
655993,404,6,09/08/2014,260,1,0,0,0,2834
259762,442,4,25/04/2013,383,1,1,0,0,3677
461037,1014,5,10/01/2014,1842,1,1,0,0,16895
219294,482,3,26/02/2014,685,1,0,0,0,5349
527774,1089,6,02/11/2013,1213,1,0,0,0,13018
584981,499,6,23/08/2014,646,1,0,0,0,5434
532920,1007,1,16/06/2014,854,1,1,0,0,8859
657357,638,7,25/08/2013,0,0,0,0,0,0
242026,147,3,04/12/2013,1039,1,1,0,0,10401
198176,211,4,18/06/2015,1674,1,1,0,0,15116
498982,321,6,24/05/2014,624,1,0,0,0,5817
499292,1085,3,14/01/2015,778,1,1,0,0,7930
542705,342,5,12/06/2015,745,1,0,0,0,7092
450804,232,5,31/05/2013,395,1,1,0,0,4802
344353,747,1,04/05/2015,857,1,1,0,0,10270
441393,437,5,24/04/2015,545,1,0,0,0,5132
333394,359,7,23/02/2014,0,0,0,0,0,0
507785,1054,6,31/05/2014,384,1,0,0,0,3613
142404,601,6,25/05/2013,421,1,0,0,0,4829
338740,524,3,10/07/2013,768,1,0,0,1,7671
679919,776,7,26/05/2013,0,0,0,0,0,0
391980,561,1,05/01/2015,949,1,1,0,1,9452
93237,985,4,10/07/2014,694,1,0,0,0,5166
372276,21,3,07/08/2013,364,1,0,0,1,3446
505216,928,2,21/04/2015,492,1,0,0,0,5059
398785,606,2,08/04/2014,623,1,0,0,0,5401
268107,30,4,24/01/2013,1018,1,1,0,0,8032
543636,473,6,05/07/2014,322,1,0,0,0,2220
597302,23,5,24/07/2015,434,1,0,0,0,4293
268447,579,1,27/05/2013,1102,1,1,0,0,10855
218857,18,3,12/02/2014,676,1,0,0,0,6070
121800,423,2,17/02/2015,1666,1,1,0,0,10900
435692,513,6,22/02/2014,2015,1,0,0,0,16766
295013,426,4,18/04/2013,597,1,0,0,0,5588
388070,769,6,12/04/2014,3336,1,0,0,0,11879
128373,680,2,01/04/2014,791,1,1,0,0,6571
200654,426,1,11/05/2015,594,1,0,0,0,5609
297758,2,1,16/03/2015,734,1,1,0,0,7160
2699,676,5,18/01/2013,1157,1,0,0,0,9416
422383,471,2,04/03/2014,503,1,1,0,1,4571
124744,725,5,24/07/2015,569,1,0,0,1,5347
287054,814,7,28/07/2013,0,0,0,0,0,0
170833,1089,3,05/02/2014,980,1,1,0,0,9503
679058,834,3,11/06/2014,557,1,0,0,0,4679
484780,928,6,19/10/2013,606,1,0,0,0,6436
400870,493,7,21/06/2015,0,0,0,0,0,0
422774,129,2,14/05/2013,1354,1,1,0,0,11985
453217,1108,1,08/12/2014,636,1,0,0,0,5270
109784,1086,4,05/03/2015,729,1,1,0,0,7460
563557,230,5,08/03/2013,988,1,1,0,0,8554
326292,1018,1,27/05/2013,1566,1,1,0,0,15781
521152,883,6,15/03/2014,283,1,0,0,0,2569
217811,739,2,08/04/2014,646,1,0,0,0,6598
604475,56,6,16/03/2013,570,1,0,0,0,7380
475729,972,5,12/09/2014,382,1,0,0,0,3013
581638,28,5,11/01/2013,741,1,1,0,0,8195
545104,1048,3,08/07/2015,493,1,0,0,0,4877
198447,671,4,27/06/2013,561,1,0,0,0,5393
687858,21,6,02/05/2015,658,1,0,0,0,6465
509064,60,7,13/01/2013,0,0,0,0,0,0
684273,2,3,03/09/2014,754,1,1,0,0,6713
448584,536,3,26/06/2013,723,1,0,0,0,5911
154129,494,5,09/01/2015,1102,1,1,0,0,8685
48027,406,1,24/02/2014,415,1,0,0,0,3929
646277,180,1,11/05/2015,791,1,0,0,1,6695
350625,241,6,17/05/2014,663,1,0,0,0,6303
456556,77,4,03/01/2013,544,1,0,0,1,5042
682723,631,4,09/05/2013,0,0,0,a,0,0
160536,102,4,21/02/2013,1070,1,1,0,0,7730
148484,845,1,30/09/2013,366,1,0,0,0,4420
188602,557,7,17/03/2013,0,0,0,0,0,0
624961,917,4,16/05/2013,702,1,1,0,0,6034
466287,234,7,14/09/2014,0,0,0,0,0,0
523227,179,6,03/08/2013,870,1,0,0,0,7052
134335,1077,6,22/11/2014,352,1,0,0,0,3027
530898,441,3,12/11/2014,676,1,1,0,0,6381
430841,371,7,21/04/2013,0,0,0,0,0,0
451637,402,3,25/02/2015,451,1,0,0,0,4109
183500,421,7,01/06/2014,0,0,0,0,0,0
67412,317,2,12/02/2013,440,1,0,0,1,3935
362280,853,3,02/04/2014,1098,1,1,0,0,9651
184437,949,7,29/09/2013,0,0,0,0,0,0
305362,1003,6,15/02/2014,515,1,0,0,0,4988
403859,710,1,06/07/2015,289,1,0,0,0,2922
355154,2,2,22/01/2013,656,1,1,0,0,6232
609067,818,6,13/06/2015,581,1,0,0,0,4857
600608,823,2,29/04/2014,650,1,1,0,1,8023
516626,1076,5,27/09/2013,505,1,1,0,0,4609
380314,364,4,07/03/2013,435,1,1,0,0,3005
171658,105,1,09/12/2013,582,1,0,0,0,4744
96028,511,3,29/05/2013,802,1,1,0,0,6680
488969,778,3,09/01/2013,931,1,1,0,0,8343
593389,1088,3,30/01/2013,402,1,0,0,0,3807
686155,579,3,04/02/2015,886,1,1,0,0,7922
168912,763,6,06/06/2015,533,1,0,0,0,5661
342874,1057,1,25/03/2013,701,1,1,0,1,8296
45508,914,4,26/09/2013,1145,1,1,0,0,10179
622027,815,3,08/04/2015,579,1,0,0,1,4485
350087,2,6,31/08/2013,348,1,0,0,0,2846
189640,539,3,28/08/2013,1064,1,1,0,1,10167
676426,446,2,16/09/2014,739,1,1,0,0,6033
55798,856,2,08/10/2013,1113,1,1,0,1,9580
602215,1027,6,19/10/2013,1745,1,0,0,0,13000
121259,244,7,16/11/2014,0,0,0,0,0,0
559046,744,4,03/10/2013,0,0,0,a,0,0
80077,386,7,15/03/2015,0,0,0,0,0,0
413936,1027,6,07/02/2015,1535,1,0,0,0,10797
412390,803,7,10/08/2014,0,0,0,0,1,0
573356,318,4,31/07/2014,707,1,1,0,1,7844
21407,155,4,14/03/2013,568,1,0,0,0,5417
67393,48,7,02/02/2014,0,0,0,0,0,0
248314,762,3,21/05/2014,314,1,1,0,0,3107
181514,768,5,08/03/2013,1413,1,1,0,0,13881
606946,1041,4,21/11/2013,635,1,1,0,0,6166
273847,170,5,07/06/2013,603,1,1,0,0,5876
96953,50,3,18/02/2015,355,1,1,0,0,4184
522954,56,4,19/03/2015,564,1,1,0,0,5903
505348,741,2,28/04/2015,1073,1,1,0,0,9676
186815,818,2,28/07/2015,670,1,1,0,1,6138
711471,902,1,14/01/2013,674,1,0,0,0,7077
168270,1043,4,06/06/2013,1029,1,1,0,0,8165
322781,572,1,01/07/2013,635,1,1,0,0,8446
313700,1081,2,12/08/2014,922,1,0,0,1,5767
89934,256,4,19/06/2014,0,0,1,a,0,0
710239,520,4,30/05/2013,430,1,1,0,0,4831
643057,861,7,27/01/2013,0,0,0,0,0,0
564206,236,7,14/04/2013,0,0,0,0,0,0
217694,214,3,19/03/2014,674,1,1,0,0,8800
402933,796,5,02/08/2013,660,1,1,0,1,7060
554143,302,1,12/05/2014,239,1,0,0,0,2370
696861,991,3,09/04/2014,437,1,0,0,0,4342
795,905,3,04/09/2013,1325,1,0,0,0,8246
493772,312,7,24/11/2013,0,0,0,0,0,0
460511,654,6,10/01/2015,328,1,0,0,0,2845
360443,534,6,30/11/2013,608,1,0,0,0,6296
298797,451,7,01/02/2015,0,0,0,0,0,0
627594,680,5,30/01/2015,979,1,1,0,0,9912
427107,36,2,06/08/2013,1020,1,0,0,1,8755
597767,325,2,01/04/2014,755,1,1,0,0,7728
159432,1046,2,13/08/2013,798,1,1,0,1,10139
498755,496,5,01/03/2013,894,1,0,0,0,7293
440702,425,6,14/02/2015,336,1,0,0,0,2503
661680,564,5,17/04/2015,553,1,1,0,0,5691
91739,1059,6,27/07/2013,932,1,0,0,0,7614
617194,1080,3,11/09/2013,862,1,1,0,1,10374
144573,852,1,09/03/2015,534,1,0,0,0,4541
283473,643,1,02/09/2013,868,1,0,0,0,7391
440486,257,3,15/04/2015,596,1,1,0,0,6050
312536,102,1,12/08/2013,1631,1,1,0,1,15082
150141,830,5,04/07/2014,523,1,1,0,0,5701
203864,632,2,11/06/2013,802,1,0,0,0,5931
274296,179,5,15/02/2013,722,1,0,0,0,6012
666991,155,6,08/06/2013,682,1,0,0,0,7097
18614,1052,7,30/11/2014,0,0,0,0,0,0
340986,123,1,28/04/2014,1339,1,1,0,0,12623
81818,419,4,11/04/2013,870,1,1,0,0,7227
435560,1051,1,11/03/2013,923,1,0,0,0,7056
322485,960,1,06/04/2015,0,0,0,b,1,0
43669,580,7,18/05/2014,0,0,0,0,0,0
675623,298,6,25/07/2015,729,1,0,0,0,7142
630543,803,2,18/11/2014,362,1,0,0,0,3949
482914,858,4,12/06/2014,384,1,0,0,1,3897
128287,228,1,23/02/2015,567,1,0,0,0,5835
567219,382,5,14/03/2014,618,1,0,0,0,6810
206300,724,1,25/02/2013,628,1,0,0,0,5576
453375,627,3,11/03/2015,547,1,0,0,0,4943
622890,406,1,10/02/2014,383,1,0,0,0,3721
646245,523,6,06/12/2014,1911,1,0,0,0,16685
191058,19,4,20/11/2014,609,1,0,0,0,5468
496129,925,3,11/03/2015,995,1,0,0,0,5859
267643,716,1,21/01/2013,422,1,1,0,0,5579
309589,863,7,07/07/2013,351,1,0,0,0,2510
456693,565,3,26/06/2013,696,1,0,0,0,5042
677887,617,5,29/08/2014,673,1,0,0,1,6213
380987,878,6,06/09/2014,591,1,0,0,0,6025
26541,570,2,23/06/2015,522,1,0,0,0,5627
270601,1109,2,12/03/2013,437,1,0,0,0,3825
610696,220,6,04/01/2014,511,1,0,0,0,4930
643718,81,6,06/07/2013,659,1,0,0,0,8144
441552,658,1,02/02/2015,695,1,1,0,0,8039
91070,772,4,16/01/2014,435,1,0,0,0,3471
221757,418,2,14/07/2015,635,1,1,0,1,6682
